時間,里程,南北向,小客車,小貨車,大客車,大貨車,聯結車,速度,顏色
208,163.0,2.0,37.0,6.0,0.0,0.0,0.0,32,red
208,174.0,1.0,42.0,4.0,0.0,1.0,0.0,100,green
208,182.0,2.0,52.0,9.0,1.0,2.0,2.0,28,red
208,200.0,1.0,45.0,11.0,0.0,0.0,0.0,93,green
208,206.0,2.0,41.0,6.0,0.0,1.0,0.0,79,yellow
208,208.0,1.0,55.0,16.0,0.0,0.0,0.0,91,green
208,213.0,1.0,59.0,10.0,1.0,6.0,4.0,57,orange
208,233.0,1.0,107.0,12.0,1.0,5.0,3.0,79,yellow
208,248.0,2.0,125.0,18.0,3.0,6.0,5.0,79,yellow
208,256.0,1.0,93.0,11.0,0.0,3.0,5.0,72,yellow
208,264.0,2.0,105.0,14.0,1.0,1.0,4.0,90,green
208,271.0,1.0,75.0,17.0,0.0,0.0,0.0,82,green
208,293.0,1.0,97.0,5.0,5.0,4.0,3.0,90,green
208,293.0,2.0,111.0,11.0,4.0,1.0,3.0,90,green
208,305.0,2.0,77.0,10.0,1.0,0.0,0.0,82,green
208,333.0,1.0,45.0,7.0,0.0,0.0,0.0,79,yellow
208,334.0,2.0,34.0,8.0,0.0,0.0,0.0,93,green
208,339.0,2.0,178.0,24.0,7.0,2.0,1.0,79,yellow
208,340.0,1.0,190.0,23.0,11.0,8.0,2.0,93,green
208,376.0,1.0,127.0,13.0,5.0,4.0,1.0,25,red
208,376.0,2.0,129.0,21.0,4.0,2.0,2.0,25,red
208,413.0,1.0,88.0,9.0,2.0,2.0,1.0,18,purple
208,413.0,2.0,101.0,13.0,8.0,1.0,1.0,18,purple
208,447.0,1.0,95.0,20.0,2.0,1.0,0.0,43,orange
208,447.0,2.0,86.0,16.0,0.0,0.0,0.0,43,orange
208,467.0,1.0,143.0,20.0,10.0,9.0,7.0,57,orange
208,467.0,2.0,109.0,23.0,6.0,4.0,0.0,57,orange
208,492.0,1.0,102.0,21.0,9.0,6.0,6.0,93,green
208,492.0,2.0,57.0,9.0,1.0,3.0,1.0,93,green
208,511.0,1.0,151.0,29.0,8.0,8.0,3.0,97,green
208,511.0,2.0,86.0,12.0,1.0,5.0,2.0,97,green
208,532.0,1.0,109.0,14.0,4.0,4.0,2.0,82,green
208,532.0,2.0,83.0,12.0,1.0,3.0,3.0,82,green
208,557.0,1.0,116.0,15.0,5.0,7.0,3.0,57,orange
208,557.0,2.0,94.0,12.0,2.0,5.0,5.0,57,orange
208,578.0,2.0,76.0,7.0,2.0,5.0,6.0,54,orange
208,579.0,1.0,61.0,7.0,0.0,0.0,0.0,57,orange
208,579.0,2.0,80.0,11.0,3.0,0.0,0.0,57,orange
208,584.0,1.0,107.0,11.0,3.0,9.0,8.0,72,yellow
208,608.0,1.0,52.0,12.0,1.0,0.0,0.0,75,yellow
208,610.0,2.0,49.0,11.0,3.0,0.0,0.0,90,green
208,633.0,1.0,75.0,11.0,2.0,4.0,13.0,64,yellow
208,633.0,2.0,86.0,10.0,2.0,7.0,4.0,64,yellow
208,664.0,1.0,59.0,12.0,2.0,2.0,12.0,90,green
208,664.0,2.0,68.0,16.0,5.0,9.0,2.0,90,green
208,681.0,1.0,65.0,8.0,1.0,2.0,8.0,86,green
208,681.0,2.0,78.0,16.0,5.0,11.0,2.0,86,green
208,699.0,1.0,75.0,11.0,0.0,3.0,5.0,93,green
208,699.0,2.0,42.0,13.0,3.0,6.0,4.0,93,green
208,750.0,1.0,115.0,19.0,2.0,5.0,5.0,93,green
208,750.0,2.0,96.0,13.0,1.0,4.0,4.0,93,green
208,880.0,1.0,135.0,21.0,4.0,3.0,6.0,61,yellow
208,880.0,2.0,112.0,14.0,4.0,2.0,7.0,61,yellow
208,928.0,1.0,134.0,16.0,4.0,8.0,7.0,86,green
208,928.0,2.0,97.0,8.0,4.0,2.0,4.0,86,green
208,950.0,2.0,77.0,7.0,5.0,1.0,5.0,90,green
208,956.0,1.0,94.0,15.0,3.0,6.0,4.0,64,yellow
208,979.0,1.0,123.0,16.0,3.0,6.0,3.0,93,green
208,980.0,2.0,82.0,9.0,7.0,4.0,7.0,97,green
208,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,97,green
208,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,97,green
208,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,100,green
208,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,100,green
208,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,100,green
208,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,100,green
208,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,104,green
208,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,104,green
208,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,100,green
208,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,100,green
208,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,104,green
208,1572.0,2.0,55.0,8.0,2.0,3.0,3.0,104,green
208,1621.0,1.0,89.0,18.0,1.0,5.0,7.0,104,green
208,1621.0,2.0,63.0,10.0,4.0,1.0,2.0,104,green
208,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,104,green
208,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,104,green
208,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,97,green
208,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,97,green
208,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,93,green
208,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,93,green
208,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,97,green
208,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,97,green
208,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,100,green
208,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,100,green
208,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,100,green
208,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,100,green
208,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,100,green
208,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,100,green
208,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,93,green
208,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,93,green
208,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,93,green
208,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,93,green
208,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,86,green
208,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,86,green
208,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,104,green
208,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,104,green
208,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,100,green
208,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,100,green
208,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,100,green
208,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,100,green
208,2425.0,1.0,84.0,15.0,4.0,7.0,5.0,104,green
208,2425.0,2.0,56.0,9.0,4.0,4.0,3.0,104,green
208,2472.0,1.0,78.0,12.0,5.0,4.0,4.0,108,green
208,2472.0,2.0,50.0,15.0,3.0,4.0,3.0,108,green
208,2514.0,1.0,81.0,13.0,3.0,1.0,9.0,108,green
208,2514.0,2.0,54.0,16.0,5.0,4.0,3.0,108,green
208,2603.0,1.0,65.0,9.0,3.0,7.0,13.0,108,green
208,2603.0,2.0,39.0,11.0,5.0,3.0,5.0,108,green
208,2674.0,1.0,68.0,8.0,2.0,3.0,10.0,104,green
208,2674.0,2.0,41.0,15.0,2.0,7.0,4.0,104,green
208,2714.0,1.0,56.0,10.0,4.0,4.0,9.0,104,green
208,2714.0,2.0,45.0,11.0,1.0,2.0,1.0,104,green
208,2827.0,1.0,50.0,14.0,1.0,6.0,8.0,108,green
208,2827.0,2.0,90.0,8.0,1.0,9.0,2.0,108,green
208,2866.0,1.0,49.0,7.0,2.0,8.0,13.0,108,green
208,2866.0,2.0,67.0,15.0,3.0,7.0,5.0,108,green
208,2930.0,1.0,56.0,6.0,1.0,3.0,8.0,108,green
208,2930.0,2.0,66.0,15.0,2.0,2.0,6.0,108,green
208,3019.0,1.0,48.0,13.0,1.0,6.0,5.0,104,green
208,3019.0,2.0,95.0,13.0,2.0,6.0,1.0,104,green
208,3083.0,1.0,66.0,12.0,2.0,7.0,15.0,104,green
208,3083.0,2.0,78.0,15.0,5.0,5.0,3.0,104,green
208,3126.0,1.0,70.0,14.0,3.0,7.0,30.0,104,green
208,3126.0,2.0,67.0,18.0,2.0,2.0,3.0,104,green
208,3185.0,1.0,82.0,13.0,4.0,5.0,8.0,100,green
208,3185.0,2.0,89.0,14.0,2.0,3.0,2.0,100,green
208,3227.0,1.0,68.0,10.0,1.0,5.0,5.0,100,green
208,3227.0,2.0,90.0,7.0,8.0,4.0,4.0,100,green
208,3252.0,1.0,55.0,10.0,2.0,1.0,7.0,90,green
208,3252.0,2.0,61.0,16.0,3.0,4.0,4.0,90,green
208,3286.0,1.0,77.0,13.0,0.0,2.0,7.0,93,green
208,3286.0,2.0,77.0,14.0,1.0,2.0,6.0,93,green
208,3366.0,1.0,58.0,15.0,0.0,2.0,9.0,93,green
208,3366.0,2.0,80.0,16.0,0.0,2.0,4.0,93,green
208,3398.0,1.0,60.0,11.0,1.0,4.0,11.0,93,green
208,3398.0,2.0,84.0,16.0,3.0,1.0,3.0,93,green
208,3460.0,1.0,62.0,14.0,4.0,3.0,5.0,97,green
208,3460.0,2.0,71.0,15.0,3.0,2.0,2.0,97,green
208,3535.0,1.0,71.0,14.0,0.0,0.0,13.0,90,green
208,3535.0,2.0,88.0,9.0,3.0,3.0,4.0,90,green
208,3559.0,1.0,48.0,8.0,0.0,2.0,8.0,93,green
208,3561.0,2.0,74.0,10.0,0.0,2.0,4.0,79,yellow
208,3590.0,1.0,83.0,20.0,0.0,2.0,3.0,90,green
208,3590.0,2.0,107.0,16.0,1.0,0.0,4.0,90,green
208,3640.0,1.0,120.0,22.0,2.0,2.0,5.0,93,green
208,3640.0,2.0,107.0,20.0,0.0,2.0,1.0,93,green
208,3676.0,1.0,56.0,8.0,2.0,0.0,6.0,90,green
208,3676.0,2.0,47.0,12.0,1.0,2.0,2.0,90,green
208,3686.0,2.0,81.0,10.0,0.0,2.0,3.0,84,green
208,3696.0,1.0,82.0,12.0,2.0,1.0,6.0,79,yellow
208,3736.0,1.0,5.0,1.0,0.0,0.0,0.0,86,green
208,3736.0,2.0,2.0,0.0,0.0,0.0,0.0,86,green
209,5.0,1.0,33.0,3.0,0.0,0.0,0.0,90,green
209,5.0,2.0,24.0,5.0,2.0,0.0,0.0,90,green
209,17.0,1.0,32.0,3.0,0.0,0.0,0.0,90,green
209,17.0,2.0,24.0,6.0,0.0,0.0,0.0,90,green
209,29.0,1.0,38.0,3.0,0.0,1.0,0.0,93,green
209,29.0,2.0,33.0,5.0,1.0,4.0,0.0,93,green
209,61.0,1.0,55.0,8.0,0.0,1.0,3.0,93,green
209,61.0,2.0,46.0,12.0,1.0,3.0,2.0,93,green
209,99.0,1.0,62.0,9.0,2.0,2.0,1.0,36,red
209,99.0,2.0,55.0,18.0,0.0,3.0,0.0,36,red
209,147.0,1.0,56.0,10.0,4.0,0.0,1.0,75,yellow
209,147.0,2.0,32.0,10.0,0.0,2.0,3.0,75,yellow
209,153.0,1.0,80.0,13.0,2.0,0.0,2.0,72,yellow
209,153.0,2.0,55.0,15.0,1.0,3.0,4.0,72,yellow
209,163.0,2.0,37.0,6.0,0.0,0.0,0.0,39,red
209,174.0,1.0,42.0,4.0,0.0,1.0,0.0,90,green
209,182.0,2.0,52.0,9.0,1.0,2.0,2.0,28,red
209,200.0,1.0,45.0,11.0,0.0,0.0,0.0,86,green
209,206.0,2.0,41.0,6.0,0.0,1.0,0.0,72,yellow
209,208.0,1.0,55.0,16.0,0.0,0.0,0.0,90,green
209,213.0,1.0,59.0,10.0,1.0,6.0,4.0,50,orange
209,233.0,1.0,107.0,12.0,1.0,5.0,3.0,82,green
209,248.0,2.0,125.0,18.0,3.0,6.0,5.0,75,yellow
209,256.0,1.0,93.0,11.0,0.0,3.0,5.0,72,yellow
209,264.0,2.0,105.0,14.0,1.0,1.0,4.0,86,green
209,271.0,1.0,75.0,17.0,0.0,0.0,0.0,86,green
209,293.0,1.0,97.0,5.0,5.0,4.0,3.0,90,green
209,293.0,2.0,111.0,11.0,4.0,1.0,3.0,90,green
209,305.0,2.0,77.0,10.0,1.0,0.0,0.0,86,green
209,333.0,1.0,45.0,7.0,0.0,0.0,0.0,75,yellow
209,334.0,2.0,34.0,8.0,0.0,0.0,0.0,97,green
209,339.0,2.0,178.0,24.0,7.0,2.0,1.0,79,yellow
209,340.0,1.0,190.0,23.0,11.0,8.0,2.0,97,green
209,376.0,1.0,127.0,13.0,5.0,4.0,1.0,25,red
209,376.0,2.0,129.0,21.0,4.0,2.0,2.0,25,red
209,413.0,1.0,88.0,9.0,2.0,2.0,1.0,18,purple
209,413.0,2.0,101.0,13.0,8.0,1.0,1.0,18,purple
209,447.0,1.0,95.0,20.0,2.0,1.0,0.0,46,orange
209,447.0,2.0,86.0,16.0,0.0,0.0,0.0,46,orange
209,467.0,1.0,143.0,20.0,10.0,9.0,7.0,54,orange
209,467.0,2.0,109.0,23.0,6.0,4.0,0.0,54,orange
209,492.0,1.0,102.0,21.0,9.0,6.0,6.0,93,green
209,492.0,2.0,57.0,9.0,1.0,3.0,1.0,93,green
209,511.0,1.0,151.0,29.0,8.0,8.0,3.0,97,green
209,511.0,2.0,86.0,12.0,1.0,5.0,2.0,97,green
209,532.0,1.0,109.0,14.0,4.0,4.0,2.0,86,green
209,532.0,2.0,83.0,12.0,1.0,3.0,3.0,86,green
209,557.0,1.0,116.0,15.0,5.0,7.0,3.0,57,orange
209,557.0,2.0,94.0,12.0,2.0,5.0,5.0,57,orange
209,578.0,2.0,76.0,7.0,2.0,5.0,6.0,46,orange
209,579.0,1.0,61.0,7.0,0.0,0.0,0.0,57,orange
209,579.0,2.0,80.0,11.0,3.0,0.0,0.0,57,orange
209,584.0,1.0,107.0,11.0,3.0,9.0,8.0,64,yellow
209,608.0,1.0,52.0,12.0,1.0,0.0,0.0,82,green
209,610.0,2.0,49.0,11.0,3.0,0.0,0.0,93,green
209,633.0,1.0,75.0,11.0,2.0,4.0,13.0,50,orange
209,633.0,2.0,86.0,10.0,2.0,7.0,4.0,50,orange
209,664.0,1.0,59.0,12.0,2.0,2.0,12.0,90,green
209,664.0,2.0,68.0,16.0,5.0,9.0,2.0,90,green
209,681.0,1.0,65.0,8.0,1.0,2.0,8.0,75,yellow
209,681.0,2.0,78.0,16.0,5.0,11.0,2.0,75,yellow
209,699.0,1.0,75.0,11.0,0.0,3.0,5.0,93,green
209,699.0,2.0,42.0,13.0,3.0,6.0,4.0,93,green
209,750.0,1.0,115.0,19.0,2.0,5.0,5.0,93,green
209,750.0,2.0,96.0,13.0,1.0,4.0,4.0,93,green
209,880.0,1.0,135.0,21.0,4.0,3.0,6.0,61,yellow
209,880.0,2.0,112.0,14.0,4.0,2.0,7.0,61,yellow
209,928.0,1.0,134.0,16.0,4.0,8.0,7.0,79,yellow
209,928.0,2.0,97.0,8.0,4.0,2.0,4.0,79,yellow
209,950.0,2.0,77.0,7.0,5.0,1.0,5.0,90,green
209,956.0,1.0,94.0,15.0,3.0,6.0,4.0,50,orange
209,979.0,1.0,123.0,16.0,3.0,6.0,3.0,97,green
209,980.0,2.0,82.0,9.0,7.0,4.0,7.0,97,green
209,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,100,green
209,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,100,green
209,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,100,green
209,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,100,green
209,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,100,green
209,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,100,green
209,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,102,green
209,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,102,green
209,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,104,green
209,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,104,green
209,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,104,green
209,1572.0,2.0,55.0,8.0,2.0,3.0,3.0,104,green
209,1621.0,1.0,89.0,18.0,1.0,5.0,7.0,97,green
209,1621.0,2.0,63.0,10.0,4.0,1.0,2.0,97,green
209,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,104,green
209,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,104,green
209,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,97,green
209,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,97,green
209,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,93,green
209,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,93,green
209,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,100,green
209,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,100,green
209,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,100,green
209,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,100,green
209,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,100,green
209,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,100,green
209,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,97,green
209,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,97,green
209,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,97,green
209,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,97,green
209,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,93,green
209,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,93,green
209,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,97,green
209,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,97,green
209,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,104,green
209,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,104,green
209,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,97,green
209,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,97,green
209,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,100,green
209,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,100,green
209,2425.0,1.0,84.0,15.0,4.0,7.0,5.0,108,green
209,2425.0,2.0,56.0,9.0,4.0,4.0,3.0,108,green
209,2472.0,1.0,78.0,12.0,5.0,4.0,4.0,108,green
209,2472.0,2.0,50.0,15.0,3.0,4.0,3.0,108,green
209,2514.0,1.0,81.0,13.0,3.0,1.0,9.0,104,green
209,2514.0,2.0,54.0,16.0,5.0,4.0,3.0,104,green
209,2603.0,1.0,65.0,9.0,3.0,7.0,13.0,108,green
209,2603.0,2.0,39.0,11.0,5.0,3.0,5.0,108,green
209,2674.0,1.0,68.0,8.0,2.0,3.0,10.0,100,green
209,2674.0,2.0,41.0,15.0,2.0,7.0,4.0,100,green
209,2714.0,1.0,56.0,10.0,4.0,4.0,9.0,104,green
209,2714.0,2.0,45.0,11.0,1.0,2.0,1.0,104,green
209,2827.0,1.0,50.0,14.0,1.0,6.0,8.0,108,green
209,2827.0,2.0,90.0,8.0,1.0,9.0,2.0,108,green
209,2866.0,1.0,49.0,7.0,2.0,8.0,13.0,108,green
209,2866.0,2.0,67.0,15.0,3.0,7.0,5.0,108,green
209,2930.0,1.0,56.0,6.0,1.0,3.0,8.0,108,green
209,2930.0,2.0,66.0,15.0,2.0,2.0,6.0,108,green
209,3019.0,1.0,48.0,13.0,1.0,6.0,5.0,104,green
209,3019.0,2.0,95.0,13.0,2.0,6.0,1.0,104,green
209,3083.0,1.0,66.0,12.0,2.0,7.0,15.0,104,green
209,3083.0,2.0,78.0,15.0,5.0,5.0,3.0,104,green
209,3126.0,1.0,70.0,14.0,3.0,7.0,30.0,100,green
209,3126.0,2.0,67.0,18.0,2.0,2.0,3.0,100,green
209,3185.0,1.0,82.0,13.0,4.0,5.0,8.0,100,green
209,3185.0,2.0,89.0,14.0,2.0,3.0,2.0,100,green
209,3227.0,1.0,68.0,10.0,1.0,5.0,5.0,93,green
209,3227.0,2.0,90.0,7.0,8.0,4.0,4.0,93,green
209,3252.0,1.0,55.0,10.0,2.0,1.0,7.0,82,green
209,3252.0,2.0,61.0,16.0,3.0,4.0,4.0,82,green
209,3286.0,1.0,77.0,13.0,0.0,2.0,7.0,97,green
209,3286.0,2.0,77.0,14.0,1.0,2.0,6.0,97,green
209,3366.0,1.0,58.0,15.0,0.0,2.0,9.0,90,green
209,3366.0,2.0,80.0,16.0,0.0,2.0,4.0,90,green
209,3398.0,1.0,60.0,11.0,1.0,4.0,11.0,93,green
209,3398.0,2.0,84.0,16.0,3.0,1.0,3.0,93,green
209,3460.0,1.0,62.0,14.0,4.0,3.0,5.0,86,green
209,3460.0,2.0,71.0,15.0,3.0,2.0,2.0,86,green
209,3535.0,1.0,71.0,14.0,0.0,0.0,13.0,90,green
209,3535.0,2.0,88.0,9.0,3.0,3.0,4.0,90,green
209,3559.0,1.0,48.0,8.0,0.0,2.0,8.0,93,green
209,3561.0,2.0,74.0,10.0,0.0,2.0,4.0,75,yellow
209,3590.0,1.0,83.0,20.0,0.0,2.0,3.0,93,green
209,3590.0,2.0,107.0,16.0,1.0,0.0,4.0,93,green
209,3640.0,1.0,120.0,22.0,2.0,2.0,5.0,93,green
209,3640.0,2.0,107.0,20.0,0.0,2.0,1.0,93,green
209,3676.0,1.0,56.0,8.0,2.0,0.0,6.0,93,green
209,3676.0,2.0,47.0,12.0,1.0,2.0,2.0,93,green
209,3686.0,2.0,81.0,10.0,0.0,2.0,3.0,86,green
209,3696.0,1.0,82.0,12.0,2.0,1.0,6.0,64,yellow
209,3736.0,1.0,5.0,1.0,0.0,0.0,0.0,82,green
209,3736.0,2.0,2.0,0.0,0.0,0.0,0.0,82,green
210,5.0,1.0,33.0,3.0,0.0,0.0,0.0,86,green
210,5.0,2.0,24.0,5.0,2.0,0.0,0.0,86,green
210,17.0,1.0,32.0,3.0,0.0,0.0,0.0,90,green
210,17.0,2.0,24.0,6.0,0.0,0.0,0.0,90,green
210,29.0,1.0,38.0,3.0,0.0,1.0,0.0,90,green
210,29.0,2.0,33.0,5.0,1.0,4.0,0.0,90,green
210,61.0,1.0,55.0,8.0,0.0,1.0,3.0,93,green
210,61.0,2.0,46.0,12.0,1.0,3.0,2.0,93,green
210,99.0,1.0,62.0,9.0,2.0,2.0,1.0,32,red
210,99.0,2.0,55.0,18.0,0.0,3.0,0.0,32,red
210,147.0,1.0,56.0,10.0,4.0,0.0,1.0,61,yellow
210,147.0,2.0,32.0,10.0,0.0,2.0,3.0,61,yellow
210,153.0,1.0,80.0,13.0,2.0,0.0,2.0,68,yellow
210,153.0,2.0,55.0,15.0,1.0,3.0,4.0,68,yellow
210,163.0,2.0,37.0,6.0,0.0,0.0,0.0,39,red
210,174.0,1.0,42.0,4.0,0.0,1.0,0.0,82,green
210,182.0,2.0,52.0,9.0,1.0,2.0,2.0,28,red
210,200.0,1.0,45.0,11.0,0.0,0.0,0.0,90,green
210,206.0,2.0,41.0,6.0,0.0,1.0,0.0,72,yellow
210,208.0,1.0,55.0,16.0,0.0,0.0,0.0,93,green
210,213.0,1.0,59.0,10.0,1.0,6.0,4.0,46,orange
210,233.0,1.0,107.0,12.0,1.0,5.0,3.0,79,yellow
210,248.0,2.0,125.0,18.0,3.0,6.0,5.0,79,yellow
210,256.0,1.0,93.0,11.0,0.0,3.0,5.0,72,yellow
210,264.0,2.0,105.0,14.0,1.0,1.0,4.0,90,green
210,271.0,1.0,75.0,17.0,0.0,0.0,0.0,86,green
210,293.0,1.0,97.0,5.0,5.0,4.0,3.0,90,green
210,293.0,2.0,111.0,11.0,4.0,1.0,3.0,90,green
210,305.0,2.0,77.0,10.0,1.0,0.0,0.0,79,yellow
210,333.0,1.0,45.0,7.0,0.0,0.0,0.0,66,yellow
210,334.0,2.0,34.0,8.0,0.0,0.0,0.0,93,green
210,339.0,2.0,178.0,24.0,7.0,2.0,1.0,82,green
210,340.0,1.0,190.0,23.0,11.0,8.0,2.0,97,green
210,376.0,1.0,127.0,13.0,5.0,4.0,1.0,25,red
210,376.0,2.0,129.0,21.0,4.0,2.0,2.0,25,red
210,413.0,1.0,88.0,9.0,2.0,2.0,1.0,18,purple
210,413.0,2.0,101.0,13.0,8.0,1.0,1.0,18,purple
210,447.0,1.0,95.0,20.0,2.0,1.0,0.0,43,orange
210,447.0,2.0,86.0,16.0,0.0,0.0,0.0,43,orange
210,467.0,1.0,143.0,20.0,10.0,9.0,7.0,50,orange
210,467.0,2.0,109.0,23.0,6.0,4.0,0.0,50,orange
210,492.0,1.0,102.0,21.0,9.0,6.0,6.0,90,green
210,492.0,2.0,57.0,9.0,1.0,3.0,1.0,90,green
210,511.0,1.0,151.0,29.0,8.0,8.0,3.0,97,green
210,511.0,2.0,86.0,12.0,1.0,5.0,2.0,97,green
210,532.0,1.0,109.0,14.0,4.0,4.0,2.0,86,green
210,532.0,2.0,83.0,12.0,1.0,3.0,3.0,86,green
210,557.0,1.0,116.0,15.0,5.0,7.0,3.0,54,orange
210,557.0,2.0,94.0,12.0,2.0,5.0,5.0,54,orange
210,578.0,2.0,76.0,7.0,2.0,5.0,6.0,43,orange
210,579.0,1.0,61.0,7.0,0.0,0.0,0.0,54,orange
210,579.0,2.0,80.0,11.0,3.0,0.0,0.0,54,orange
210,584.0,1.0,107.0,11.0,3.0,9.0,8.0,86,green
210,608.0,1.0,52.0,12.0,1.0,0.0,0.0,90,green
210,610.0,2.0,49.0,11.0,3.0,0.0,0.0,90,green
210,633.0,1.0,75.0,11.0,2.0,4.0,13.0,36,red
210,633.0,2.0,86.0,10.0,2.0,7.0,4.0,36,red
210,664.0,1.0,59.0,12.0,2.0,2.0,12.0,68,yellow
210,664.0,2.0,68.0,16.0,5.0,9.0,2.0,68,yellow
210,681.0,1.0,65.0,8.0,1.0,2.0,8.0,79,yellow
210,681.0,2.0,78.0,16.0,5.0,11.0,2.0,79,yellow
210,699.0,1.0,75.0,11.0,0.0,3.0,5.0,93,green
210,699.0,2.0,42.0,13.0,3.0,6.0,4.0,93,green
210,750.0,1.0,115.0,19.0,2.0,5.0,5.0,97,green
210,750.0,2.0,96.0,13.0,1.0,4.0,4.0,97,green
210,880.0,1.0,135.0,21.0,4.0,3.0,6.0,64,yellow
210,880.0,2.0,112.0,14.0,4.0,2.0,7.0,64,yellow
210,928.0,1.0,134.0,16.0,4.0,8.0,7.0,82,green
210,928.0,2.0,97.0,8.0,4.0,2.0,4.0,82,green
210,950.0,2.0,77.0,7.0,5.0,1.0,5.0,86,green
210,956.0,1.0,94.0,15.0,3.0,6.0,4.0,43,orange
210,979.0,1.0,123.0,16.0,3.0,6.0,3.0,90,green
210,980.0,2.0,82.0,9.0,7.0,4.0,7.0,97,green
210,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,97,green
210,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,97,green
210,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,97,green
210,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,97,green
210,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,100,green
210,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,100,green
210,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,104,green
210,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,104,green
210,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,104,green
210,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,104,green
210,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,97,green
